trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1084,FALSE,"{'a': 0.001, 'e': 0.4686803737458455}",20,0,9.683086142,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1085,FALSE,"{'a': 0.001, 'e': 0.4677967717318567}",30,0,-105.8552423,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
1086,FALSE,"{'a': 0.001, 'e': 0.4669127019211353}",20,8,-9.55767192,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1087,FALSE,"{'a': 0.001, 'e': 0.46602816519775075}",20,4,-9.332345129,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1088,FALSE,"{'a': 0.001, 'e': 0.46514316244624}",30,13,-73.92340629,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
1089,FALSE,"{'a': 0.001, 'e': 0.46425769455160537}",20,0,8.380393089,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1090,FALSE,"{'a': 0.001, 'e': 0.4633717623993151}",20,9,-57.77459057,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
1091,FALSE,"{'a': 0.001, 'e': 0.4624853668753008}",25,15,-3.250726372,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1092,FALSE,"{'a': 0.001, 'e': 0.4615985088659584}",30,18,-30.38650416,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1093,FALSE,"{'a': 0.001, 'e': 0.46071118925814536}",20,13,-12.64559269,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1094,FALSE,"{'a': 0.001, 'e': 0.4598234089391817}",30,8,-17.16301875,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1095,FALSE,"{'a': 0.001, 'e': 0.4589351687968472}",30,18,-13.74578086,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1096,FALSE,"{'a': 0.001, 'e': 0.45804646971938234}",25,12,-0.346420662,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1097,FALSE,"{'a': 0.001, 'e': 0.45715731259548575}",25,10,-26.70645393,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
1098,FALSE,"{'a': 0.001, 'e': 0.45626769831431485}",20,8,-44.72946437,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1099,FALSE,"{'a': 0.001, 'e': 0.45537762776548346}",20,10,-6.744471208,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1100,FALSE,"{'a': 0.001, 'e': 0.4544871018390625}",25,16,19.34484632,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,FALSE,"{'a': 0.001, 'e': 0.4535961214255773}",25,0,-7.47880744,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1102,FALSE,"{'a': 0.001, 'e': 0.4527046874160087}",30,17,-9.631560028,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1103,FALSE,"{'a': 0.001, 'e': 0.4518128007017902}",30,13,-19.57152485,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
1104,FALSE,"{'a': 0.001, 'e': 0.4509204621748089}",20,0,-26.95075801,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1105,FALSE,"{'a': 0.001, 'e': 0.45002767272740274}",25,10,19.28335845,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1106,FALSE,"{'a': 0.001, 'e': 0.4491344332523616}",20,0,-21.30739148,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1107,FALSE,"{'a': 0.001, 'e': 0.4482407446429244}",25,0,-71.36234563,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
1108,FALSE,"{'a': 0.001, 'e': 0.4473466077927801}",25,11,-3.987224032,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1109,FALSE,"{'a': 0.001, 'e': 0.4464520235960651}",20,14,10.1063196,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,FALSE,"{'a': 0.001, 'e': 0.44555699294736395}",25,4,-5.464151724,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1111,FALSE,"{'a': 0.001, 'e': 0.4446615167417068}",20,0,24.26188616,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1112,FALSE,"{'a': 0.001, 'e': 0.4437655958745701}",30,1,-88.22601094,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 2}",1
1113,FALSE,"{'a': 0.001, 'e': 0.4428692312418743}",35,15,-78.69950723,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
1114,FALSE,"{'a': 0.001, 'e': 0.44197242373998435}",25,6,-2.323756354,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
1115,FALSE,"{'a': 0.001, 'e': 0.44107517426570736}",25,0,-15.99644018,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1116,FALSE,"{'a': 0.001, 'e': 0.440177483716293}",20,6,1.517464748,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1117,FALSE,"{'a': 0.001, 'e': 0.43927935298943144}",20,3,-52.80312117,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
1118,FALSE,"{'a': 0.001, 'e': 0.4383807829832537}",20,3,-34.83626195,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1119,FALSE,"{'a': 0.001, 'e': 0.4374817745963293}",20,16,5.679550358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,FALSE,"{'a': 0.001, 'e': 0.43658232872766695}",20,3,-27.35093973,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1121,FALSE,"{'a': 0.001, 'e': 0.4356824462767121}",25,7,4.41069417,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1122,FALSE,"{'a': 0.001, 'e': 0.43478212814334743}",25,4,-25.40828376,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 1}",1
1123,FALSE,"{'a': 0.001, 'e': 0.43388137522789066}",25,15,-27.06776387,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1124,FALSE,"{'a': 0.001, 'e': 0.432980188431095}",20,12,10.53052966,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,FALSE,"{'a': 0.001, 'e': 0.4320785686541468}",20,14,4.689690226,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1126,FALSE,"{'a': 0.001, 'e': 0.4311765167986662}",20,14,12.14036444,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,FALSE,"{'a': 0.001, 'e': 0.4302740337667045}",20,0,7.657602436,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1128,FALSE,"{'a': 0.001, 'e': 0.42937112046074505}",25,0,-31.938848,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1129,FALSE,"{'a': 0.001, 'e': 0.42846777778370077}",20,0,-38.29243158,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1130,FALSE,"{'a': 0.001, 'e': 0.4275640066389146}",35,8,-39.33202536,"{0: 21, 1: 3, 2: 2, 3: 0, 4: 1}",1
1131,FALSE,"{'a': 0.001, 'e': 0.42665980793015723}",20,11,-16.14603901,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1132,FALSE,"{'a': 0.001, 'e': 0.42575518256162764}",25,14,-3.989110495,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1133,FALSE,"{'a': 0.001, 'e': 0.4248501314379508}",30,19,-38.51717409,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1134,FALSE,"{'a': 0.001, 'e': 0.42394465546417814}",20,1,-43.12304149,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
1135,FALSE,"{'a': 0.001, 'e': 0.42303875554578513}",25,0,-47.01397198,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
1136,FALSE,"{'a': 0.001, 'e': 0.42213243258867206}",25,15,-52.43367678,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
1137,FALSE,"{'a': 0.001, 'e': 0.42122568749916134}",20,16,8.165470745,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,FALSE,"{'a': 0.001, 'e': 0.42031852118399843}",20,15,7.156085518,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,FALSE,"{'a': 0.001, 'e': 0.41941093455034917}",30,9,-37.64358733,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 1}",1
1140,FALSE,"{'a': 0.001, 'e': 0.41850292850580045}",25,16,-9.06222574,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1141,FALSE,"{'a': 0.001, 'e': 0.41759450395835795}",25,19,3.707327051,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1142,FALSE,"{'a': 0.001, 'e': 0.4166856618164465}",20,5,20.97637336,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1143,FALSE,"{'a': 0.001, 'e': 0.4157764029889078}",20,8,-32.64201926,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1144,FALSE,"{'a': 0.001, 'e': 0.4148667283850009}",25,16,-0.870458211,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1145,FALSE,"{'a': 0.001, 'e': 0.4139566389144}",25,10,20.23932999,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1146,FALSE,"{'a': 0.001, 'e': 0.4130461354871949}",20,0,-38.70919538,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1147,FALSE,"{'a': 0.001, 'e': 0.4121352190138885}",25,8,27.17866894,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1148,FALSE,"{'a': 0.001, 'e': 0.41122389040539764}",30,4,-118.5123285,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 3}",1
1149,FALSE,"{'a': 0.001, 'e': 0.4103121505730504}",25,0,-27.48106315,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1150,FALSE,"{'a': 0.001, 'e': 0.40940000042858704}",25,15,8.719936494,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,FALSE,"{'a': 0.001, 'e': 0.40848744088415717}",25,13,19.67498887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,FALSE,"{'a': 0.001, 'e': 0.4075744728523206}",25,0,-76.06941749,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
1153,FALSE,"{'a': 0.001, 'e': 0.40666109724604504}",20,11,-28.96407064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1154,FALSE,"{'a': 0.001, 'e': 0.40574731497870625}",25,19,12.09374377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,FALSE,"{'a': 0.001, 'e': 0.4048331269640863}",25,14,-4.927899411,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1156,FALSE,"{'a': 0.001, 'e': 0.40391853411637296}",25,11,-25.61581275,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
1157,FALSE,"{'a': 0.001, 'e': 0.4030035373501593}",35,14,-62.6218132,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 2}",1
1158,FALSE,"{'a': 0.001, 'e': 0.40208813758044176}",25,8,17.64725722,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,FALSE,"{'a': 0.001, 'e': 0.4011723357226203}",25,15,-37.87362048,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1160,FALSE,"{'a': 0.001, 'e': 0.4002561326924963}",20,9,20.59079971,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,FALSE,"{'a': 0.001, 'e': 0.3993395294062732}",20,13,-9.636272722,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1162,FALSE,"{'a': 0.001, 'e': 0.3984225267805538}",25,17,17.11387935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,FALSE,"{'a': 0.001, 'e': 0.39750512573234104}",20,12,-5.266084893,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1164,FALSE,"{'a': 0.001, 'e': 0.3965873271790354}",25,17,-13.72055609,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1165,FALSE,"{'a': 0.001, 'e': 0.39566913203843584}",25,14,-16.58677708,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1166,FALSE,"{'a': 0.001, 'e': 0.39475054122873704}",20,0,-11.6253274,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1167,FALSE,"{'a': 0.001, 'e': 0.3938315556685301}",20,15,10.64521981,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,FALSE,"{'a': 0.001, 'e': 0.39291217627680014}",25,0,10.50359034,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1169,FALSE,"{'a': 0.001, 'e': 0.39199240397292684}",20,9,2.227203563,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1170,FALSE,"{'a': 0.001, 'e': 0.391072239676682}",25,9,16.9622854,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1171,FALSE,"{'a': 0.001, 'e': 0.3901516843082303}",20,0,-64.2340761,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1172,FALSE,"{'a': 0.001, 'e': 0.3892307387881266}",35,23,-28.43017053,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
1173,FALSE,"{'a': 0.001, 'e': 0.38830940403731673}",25,13,-26.09299788,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1174,FALSE,"{'a': 0.001, 'e': 0.38738768097713494}",25,11,-2.520696444,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1175,FALSE,"{'a': 0.001, 'e': 0.38646557052930475}",20,12,13.48511868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,FALSE,"{'a': 0.001, 'e': 0.385543073615936}",20,12,6.873458799,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1177,FALSE,"{'a': 0.001, 'e': 0.38462019115952595}",25,3,-8.718286842,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
1178,FALSE,"{'a': 0.001, 'e': 0.3836969240829566}",20,7,-32.26268896,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1179,FALSE,"{'a': 0.001, 'e': 0.38277327330949534}",25,14,-22.12284309,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1180,FALSE,"{'a': 0.001, 'e': 0.38184923976279245}",20,9,-2.523977624,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1181,FALSE,"{'a': 0.001, 'e': 0.38092482436688185}",25,4,19.4217577,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,FALSE,"{'a': 0.001, 'e': 0.3800000280461784}",25,2,-14.33984804,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1183,FALSE,"{'a': 0.001, 'e': 0.3790748517254788}",25,15,-1.472810336,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1184,FALSE,"{'a': 0.001, 'e': 0.3781492963299588}",20,0,19.17355443,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1185,FALSE,"{'a': 0.001, 'e': 0.37722336278517427}",20,13,14.63908836,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,FALSE,"{'a': 0.001, 'e': 0.37629705201705815}",20,11,7.562652551,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1187,FALSE,"{'a': 0.001, 'e': 0.37537036495192155}",20,14,8.968035426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,FALSE,"{'a': 0.001, 'e': 0.3744433025164511}",25,17,1.695031502,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1189,FALSE,"{'a': 0.001, 'e': 0.37351586563770955}",20,0,5.780806308,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1190,FALSE,"{'a': 0.001, 'e': 0.37258805524313326}",20,9,-41.58929955,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1191,FALSE,"{'a': 0.001, 'e': 0.371659872260533}",20,0,-91.30003278,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1192,FALSE,"{'a': 0.001, 'e': 0.37073131761809125}",25,11,6.830453646,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1193,FALSE,"{'a': 0.001, 'e': 0.36980239224436295}",20,14,11.99414406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,FALSE,"{'a': 0.001, 'e': 0.36887309706827304}",20,12,1.719918284,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1195,FALSE,"{'a': 0.001, 'e': 0.367943433019117}",20,8,-21.19818509,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1196,FALSE,"{'a': 0.001, 'e': 0.3670134010265584}",20,2,-0.581353011,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1197,FALSE,"{'a': 0.001, 'e': 0.36608300202062954}",25,0,-148.2992017,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
1198,FALSE,"{'a': 0.001, 'e': 0.365152236931729}",25,11,12.23815316,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1199,FALSE,"{'a': 0.001, 'e': 0.36422110669062213}",30,17,17.14105454,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1200,FALSE,"{'a': 0.001, 'e': 0.36328961222843875}",20,8,8.146459749,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1201,FALSE,"{'a': 0.001, 'e': 0.3623577544766736}",30,17,2.072069568,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1202,FALSE,"{'a': 0.001, 'e': 0.361425534367184}",20,1,-10.97061178,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1203,FALSE,"{'a': 0.001, 'e': 0.3604929528321903}",30,19,17.17134397,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1204,FALSE,"{'a': 0.001, 'e': 0.35956001080427363}",25,0,-54.73278864,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1205,FALSE,"{'a': 0.001, 'e': 0.35862670921637635}",30,14,-44.42019867,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1206,FALSE,"{'a': 0.001, 'e': 0.3576930490017995}",35,20,-75.96483999,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
1207,FALSE,"{'a': 0.001, 'e': 0.35675903109420365}",30,18,23.57203213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,FALSE,"{'a': 0.001, 'e': 0.35582465642760625}",20,15,4.955380432,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1209,FALSE,"{'a': 0.001, 'e': 0.3548899259363823}",30,20,18.32281257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,FALSE,"{'a': 0.001, 'e': 0.3539548405552618}",35,12,-40.10329526,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
1211,FALSE,"{'a': 0.001, 'e': 0.3530194012193304}",25,13,21.86392237,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,FALSE,"{'a': 0.001, 'e': 0.35208360886402695}",20,13,6.559262573,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1213,FALSE,"{'a': 0.001, 'e': 0.3511474644251443}",25,15,8.133031885,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1214,FALSE,"{'a': 0.001, 'e': 0.3502109688388262}",25,2,18.96665452,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1215,FALSE,"{'a': 0.001, 'e': 0.34927412304156863}",25,11,-14.47526321,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
1216,FALSE,"{'a': 0.001, 'e': 0.348336927970217}",25,16,5.030776451,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1217,FALSE,"{'a': 0.001, 'e': 0.34739938456196656}",20,3,-33.08521965,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1218,FALSE,"{'a': 0.001, 'e': 0.3464614937543603}",30,8,10.17605499,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1219,FALSE,"{'a': 0.001, 'e': 0.3455232564852894}",30,1,-83.79006144,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 1}",1
1220,FALSE,"{'a': 0.001, 'e': 0.3445846736929906}",25,15,12.22764053,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1221,FALSE,"{'a': 0.001, 'e': 0.34364574631604705}",20,16,7.619542205,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,FALSE,"{'a': 0.001, 'e': 0.3427064752933856}",25,6,-8.617293843,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1223,FALSE,"{'a': 0.001, 'e': 0.3417668615642776}",20,13,-4.734231724,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1224,FALSE,"{'a': 0.001, 'e': 0.3408269060683363}",20,11,0.868846556,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1225,FALSE,"{'a': 0.001, 'e': 0.3398866097455176}",30,6,-49.99105583,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
1226,FALSE,"{'a': 0.001, 'e': 0.3389459735361172}",25,7,20.82363079,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1227,FALSE,"{'a': 0.001, 'e': 0.33800499838077175}",25,13,20.86133665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,FALSE,"{'a': 0.001, 'e': 0.3370636852204559}",30,14,-47.40764894,"{0: 10, 1: 5, 2: 0, 3: 0, 4: 1}",1
1229,FALSE,"{'a': 0.001, 'e': 0.3361220349964831}",25,8,-20.67162055,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1230,FALSE,"{'a': 0.001, 'e': 0.3351800486505031}",20,16,8.924579794,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,FALSE,"{'a': 0.001, 'e': 0.3342377271245026}",25,5,-58.23777048,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
1232,FALSE,"{'a': 0.001, 'e': 0.3332950713608026}",20,3,3.714334825,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1233,FALSE,"{'a': 0.001, 'e': 0.33235208230205926}",20,11,17.50250521,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,FALSE,"{'a': 0.001, 'e': 0.3314087608912611}",20,12,10.29352958,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1235,FALSE,"{'a': 0.001, 'e': 0.33046510807172985}",25,16,-44.87497966,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
1236,FALSE,"{'a': 0.001, 'e': 0.32952112478711787}",25,15,-14.98893277,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1237,FALSE,"{'a': 0.001, 'e': 0.3285768119814088}",20,6,-17.31614094,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1238,FALSE,"{'a': 0.001, 'e': 0.3276321705989149}",20,13,3.324895674,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1239,FALSE,"{'a': 0.001, 'e': 0.3266872015842779}",20,11,-0.821662202,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1240,FALSE,"{'a': 0.001, 'e': 0.3257419058824663}",20,6,11.58079164,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1241,FALSE,"{'a': 0.001, 'e': 0.32479628443877623}",20,4,-8.430014631,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1242,FALSE,"{'a': 0.001, 'e': 0.3238503381988286}",20,11,-83.81128715,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 2}",1
1243,FALSE,"{'a': 0.001, 'e': 0.3229040681085699}",35,7,-35.92833702,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 1}",1
1244,FALSE,"{'a': 0.001, 'e': 0.3219574751142698}",25,11,18.54733865,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1245,FALSE,"{'a': 0.001, 'e': 0.32101056016252166}",25,13,23.97876565,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,FALSE,"{'a': 0.001, 'e': 0.32006332420023986}",25,16,4.817881093,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1247,FALSE,"{'a': 0.001, 'e': 0.3191157681746608}",20,10,-65.78303665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
1248,FALSE,"{'a': 0.001, 'e': 0.31816789303333987}",25,0,-91.13332689,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",1
1249,FALSE,"{'a': 0.001, 'e': 0.3172196997241527}",20,6,15.91088624,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1250,FALSE,"{'a': 0.001, 'e': 0.316271189195292}",20,9,-27.95547521,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
1251,FALSE,"{'a': 0.001, 'e': 0.3153223623952687}",30,14,21.99216998,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1252,FALSE,"{'a': 0.001, 'e': 0.31437322027290904}",25,4,-44.02803789,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
1253,FALSE,"{'a': 0.001, 'e': 0.3134237637773555}",20,6,-15.48129613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1254,FALSE,"{'a': 0.001, 'e': 0.3124739938580641}",20,3,-19.08657624,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1255,FALSE,"{'a': 0.001, 'e': 0.3115239114648051}",20,8,-7.645828731,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1256,FALSE,"{'a': 0.001, 'e': 0.3105735175476604}",30,12,4.23294444,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1257,FALSE,"{'a': 0.001, 'e': 0.3096228130570242}",25,2,-32.29356901,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 1}",1
1258,FALSE,"{'a': 0.001, 'e': 0.3086717989436006}",20,10,9.319120093,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1259,FALSE,"{'a': 0.001, 'e': 0.3077204761584039}",20,16,8.971298111,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,FALSE,"{'a': 0.001, 'e': 0.3067688456527566}",20,13,10.45994723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,FALSE,"{'a': 0.001, 'e': 0.30581690837828934}",30,19,-1.855641187,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1262,FALSE,"{'a': 0.001, 'e': 0.30486466528693895}",20,15,7.968183178,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,FALSE,"{'a': 0.001, 'e': 0.3039121173309489}",20,7,-16.54735894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
